,administrator,analyst,architect,developer,director,engineer,leadership,manager,specialist
documentation support,0.01676305698827736,0.0,0.0,0.0,0.005635129302204344,0.0,0.0,0.003820768223498906,0.0
area unpleasant,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
move lift,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
move rare,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
ability typically,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
unpleasant,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
located comfortable,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
consists architecture,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
infrequent,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
optimization strategic,0.01676305698827736,0.0,0.0065853783403885535,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
indoor area,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
cybersecurity consists,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
issue compliance,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
consulting security,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
need move,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
compliance management,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
condition would,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
eighteen,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
policy management,0.01676305698827736,0.0,0.0065853783403885535,0.0,0.0,0.0,0.0,0.011462304670496718,0.0
matter associate,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
eighteen year,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
tool technology,0.01676305698827736,0.0,0.0,0.0,0.0,0.0,0.002923823008348482,0.011462304670496718,0.0
manager position,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
ad aad,0.01676305698827736,0.0,0.0,0.019931543810936245,0.0,0.0,0.0,0.003820768223498906,0.0
consumer securing,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
tool process,0.01676305698827736,0.0,0.0065853783403885535,0.0,0.0,0.0,0.005847646016696964,0.0,0.0
assessment advisory,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
rare,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.011462304670496718,0.0
comfortable position,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
position frequent,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
rare occasion,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
comfortable indoor,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
internal threat,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
solution cloud,0.01676305698827736,0.0,0.0,0.03986308762187249,0.0,0.0,0.002923823008348482,0.0,0.0
occasion may,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
confluence,0.01676305698827736,0.0,0.0,0.009965771905468122,0.0,0.0,0.0,0.022924609340993437,0.0
spent sitting,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
technical leadership,0.01676305698827736,0.0,0.0,0.009965771905468122,0.0,0.0,0.0,0.01910384111749453,0.0
depot,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
security consulting,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
service optimization,0.01676305698827736,0.0,0.0065853783403885535,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
infrequent objectionable,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
azure devops,0.01676305698827736,0.0,0.0065853783403885535,0.0,0.0,0.0,0.0,0.007641536446997812,0.0
operation issue,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
typically report,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
associate consumer,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
linux window,0.01676305698827736,0.0,0.0032926891701942768,0.0,0.011270258604408688,0.0,0.0,0.0,0.0
deliver execution,0.01676305698827736,0.0,0.0032926891701942768,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
linux system,0.01676305698827736,0.0,0.0032926891701942768,0.0,0.011270258604408688,0.0,0.0,0.0,0.0
depot cybersecurity,0.01676305698827736,0.0,0.00987806751058283,0.0,0.0,0.0,0.0,0.003820768223498906,0.0
emerging threat,0.016662457570150595,0.0,0.00872781038739714,0.0,0.0,0.0,0.005166713589644008,0.003375856720270898,0.0
oauth openid,0.016662457570150595,0.010594429209766307,0.0,0.00880530199472622,0.009957887006828765,0.0,0.0,0.0,0.0
transition,0.016662457570150595,0.0,0.00581854025826476,0.0,0.009957887006828765,0.0,0.0,0.006751713440541796,0.0
lab,0.016662457570150595,0.0,0.00290927012913238,0.0,0.009957887006828765,0.0,0.002583356794822004,0.0,0.0
password management,0.016662457570150595,0.0,0.0,0.0,0.009957887006828765,0.0006579260629611413,0.005166713589644008,0.0,0.0
software solution,0.016662457570150595,0.0,0.0,0.0,0.014936830510243148,0.0,0.002583356794822004,0.003375856720270898,0.0
unitedhealth group,0.016662457570150595,0.0,0.01745562077479428,0.0,0.0,0.00526340850368913,0.020666854358576032,0.0,0.0
tier support,0.016662457570150595,0.0,0.00290927012913238,0.0,0.0,0.0,0.0,0.006751713440541796,0.01171704672572608
frequent,0.016662457570150595,0.0,0.014546350645661899,0.0,0.0,0.0,0.002583356794822004,0.003375856720270898,0.0
user group,0.016662457570150595,0.0,0.00290927012913238,0.0,0.009957887006828765,0.0,0.0,0.003375856720270898,0.0
unitedhealth,0.016662457570150595,0.0,0.01745562077479428,0.0,0.0,0.00526340850368913,0.020666854358576032,0.0,0.0
nosql,0.016662457570150595,0.010594429209766307,0.0,0.00880530199472622,0.004978943503414383,0.0,0.0,0.0,0.0
junior,0.016520233340173943,0.0,0.0025959939620231816,0.0,0.01332840200298583,0.0,0.0,0.006024675106461975,0.020910662264146403
light,0.016520233340173943,0.0,0.01817195773416227,0.0,0.008885601335323887,0.0,0.0023051756431808203,0.0030123375532309874,0.0
investigate,0.016520233340173943,0.0,0.0025959939620231816,0.0,0.004442800667661943,0.0,0.0023051756431808203,0.006024675106461975,0.0
enterprise environment,0.016520233340173943,0.009453599369900208,0.0,0.007857129038380822,0.0,0.0005870792367480047,0.006915526929542461,0.0,0.0
employee may,0.016520233340173943,0.0,0.012979969810115908,0.007857129038380822,0.004442800667661943,0.0,0.0,0.009037012659692962,0.0
technical design,0.016520233340173943,0.009453599369900208,0.0,0.023571387115142468,0.022214003338309717,0.0,0.0,0.01204935021292395,0.0
saviynt,0.016520233340173943,0.0,0.010383975848092726,0.015714258076761644,0.0,0.0,0.0,0.015061687766154937,0.010455331132073201
in person,0.016520233340173943,0.0,0.005191987924046363,0.0,0.0,0.0029353961837400235,0.016136229502265745,0.01204935021292395,0.0
group policy,0.016520233340173943,0.018907198739800415,0.0025959939620231816,0.007857129038380822,0.0,0.0,0.0,0.0030123375532309874,0.0
amount,0.016520233340173943,0.0,0.005191987924046363,0.0,0.0,0.0011741584734960093,0.009220702572723281,0.03313571308554086,0.0
economy,0.016520233340173943,0.0,0.007787981886069546,0.0,0.0,0.0017612377102440141,0.009220702572723281,0.01204935021292395,0.0
commute,0.016520233340173943,0.0,0.03634391546832454,0.015714258076761644,0.01332840200298583,0.0,0.009220702572723281,0.0,0.0
identity system,0.016520233340173943,0.0,0.0,0.007857129038380822,0.004442800667661943,0.0011741584734960093,0.006915526929542461,0.0,0.0
front end,0.016520233340173943,0.009453599369900208,0.0025959939620231816,0.0,0.10662721602388664,0.0,0.0,0.006024675106461975,0.0
system design,0.016520233340173943,0.0,0.0025959939620231816,0.007857129038380822,0.0,0.0,0.0023051756431808203,0.009037012659692962,0.0
module,0.016318127596515655,0.0,0.013986736420768803,0.02116638067951328,0.01595799343595144,0.0,0.008279907322953016,0.0027049864768425324,0.0
nist,0.016318127596515655,0.0,0.018648981894358405,0.056443681812035414,0.0,0.0005271790986820448,0.006209930492214762,0.008114959430527598,0.0
development lifecycle,0.016318127596515655,0.008489041483959578,0.0069933682103844015,0.0,0.02393699015392716,0.0,0.004139953661476508,0.01081994590737013,0.0
advisory,0.016318127596515655,0.0,0.020980104631153206,0.0,0.00398949835898786,0.002108716394728179,0.008279907322953016,0.008114959430527598,0.0
qa,0.016318127596515655,0.008489041483959578,0.016317859157563605,0.007055460226504427,0.0199474917949393,0.0,0.0,0.0027049864768425324,0.0
internet,0.016318127596515655,0.008489041483959578,0.004662245473589601,0.007055460226504427,0.01196849507696358,0.0,0.0,0.008114959430527598,0.0
sitting,0.016318127596515655,0.016978082967919157,0.0069933682103844015,0.0,0.00398949835898786,0.0,0.002069976830738254,0.005409972953685065,0.0
development team,0.016318127596515655,0.0,0.0023311227367948007,0.007055460226504427,0.01196849507696358,0.0,0.002069976830738254,0.0027049864768425324,0.0
firewall,0.016318127596515655,0.025467124451878733,0.009324490947179203,0.014110920453008853,0.0,0.0,0.006209930492214762,0.008114959430527598,0.0
property,0.016318127596515655,0.0,0.0023311227367948007,0.0,0.00797899671797572,0.0015815372960461343,0.008279907322953016,0.013524932384212662,0.0
engineering related,0.016318127596515655,0.008489041483959578,0.013986736420768803,0.014110920453008853,0.00398949835898786,0.0,0.002069976830738254,0.0,0.0
pam solution,0.016318127596515655,0.0,0.004662245473589601,0.007055460226504427,0.0,0.0005271790986820448,0.004139953661476508,0.0,0.009388565797625965
ai,0.016318127596515655,0.0,0.004662245473589601,0.0,0.01196849507696358,0.0026358954934102238,0.014489837815167779,0.01081994590737013,0.0
vacation,0.016318127596515655,0.008489041483959578,0.009324490947179203,0.0,0.03191598687190288,0.0,0.004139953661476508,0.03245983772211039,0.0
fit,0.016318127596515655,0.0,0.011655613683974003,0.0,0.01196849507696358,0.0010543581973640895,0.008279907322953016,0.016229918861055195,0.0
permission,0.016049463200819687,0.022960510314575865,0.004203361690390674,0.0063610231147546775,0.0,0.0,0.0037324767044590755,0.0024387468644010745,0.008464491632841674
forward,0.016049463200819687,0.0,0.014711765916367364,0.012722046229509355,0.0035968300384524475,0.0033270386725649612,0.014929906817836302,0.02194872177960967,0.0
healthy,0.016049463200819687,0.0,0.0063050425355860125,0.0063610231147546775,0.010790490115357342,0.0004752912389378516,0.0018662383522295377,0.017071228050807522,0.0
access governance,0.016049463200819687,0.007653503438191956,0.008406723380781349,0.0,0.0035968300384524475,0.0004752912389378516,0.009331191761147689,0.009754987457604298,0.0
sharing,0.016049463200819687,0.015307006876383911,0.018915127606758037,0.0,0.0035968300384524475,0.0009505824778757031,0.005598715056688614,0.009754987457604298,0.0
security operation,0.016049463200819687,0.015307006876383911,0.014711765916367364,0.0063610231147546775,0.007193660076904895,0.0,0.0,0.004877493728802149,0.008464491632841674
diverse workforce,0.016049463200819687,0.0,0.0063050425355860125,0.0063610231147546775,0.0,0.0004752912389378516,0.0018662383522295377,0.007316240593203223,0.008464491632841674
year working,0.016049463200819687,0.0,0.021016808451953375,0.0063610231147546775,0.0035968300384524475,0.0,0.005598715056688614,0.012193734322005371,0.01692898326568335
root,0.016049463200819687,0.015307006876383911,0.018915127606758037,0.012722046229509355,0.01438732015380979,0.0038023299115028126,0.018662383522295378,0.0,0.0
li remote,0.016049463200819687,0.007653503438191956,0.002101680845195337,0.012722046229509355,0.0,0.0028517474336271094,0.011197430113377227,0.007316240593203223,0.0
big data,0.016049463200819687,0.007653503438191956,0.002101680845195337,0.01908306934426403,0.0,0.0009505824778757031,0.005598715056688614,0.004877493728802149,0.0
complexity,0.016049463200819687,0.007653503438191956,0.008406723380781349,0.0,0.0035968300384524475,0.0019011649557514063,0.007464953408918151,0.014632481186406447,0.0
city,0.01571263907850154,0.027666026601502552,0.013295091276964606,0.0,0.032504720331195426,0.003865706127101409,0.01686528278013159,0.048485951425187516,0.00764940045345153
completion,0.01571263907850154,0.027666026601502552,0.02469088380007713,0.0,0.009751416099358628,0.002577137418067606,0.013492226224105272,0.011019534414815346,0.01529880090690306
perspective,0.01571263907850154,0.020749519951126914,0.028489481307781304,0.04023940319905465,0.013001888132478169,0.0008590458060225353,0.020238339336157908,0.03526251012740911,0.0
security certification,0.01571263907850154,0.006916506650375638,0.01139579252311252,0.011496972342587043,0.003250472033119542,0.0,0.003373056556026318,0.0044078137659261385,0.01529880090690306
onsite,0.01571263907850154,0.013833013300751276,0.01709368878466878,0.005748486171293522,0.013001888132478169,0.002577137418067606,0.015178754502118431,0.0044078137659261385,0.0
week,0.01571263907850154,0.027666026601502552,0.032288078815485476,0.0,0.04550660846367359,0.0008590458060225353,0.01686528278013159,0.0044078137659261385,0.00764940045345153
along,0.01571263907850154,0.006916506650375638,0.009496493769260435,0.011496972342587043,0.009751416099358628,0.004724751933123944,0.02192486761417107,0.02644688259555683,0.0
criminal,0.01571263907850154,0.013833013300751276,0.01899298753852087,0.0,0.013001888132478169,0.002577137418067606,0.015178754502118431,0.046282044542224454,0.01529880090690306
recovery,0.01571263907850154,0.04149903990225383,0.00569789626155626,0.0,0.006500944066239084,0.0017180916120450706,0.006746113112052636,0.0044078137659261385,0.03059760181380612
thing,0.01571263907850154,0.013833013300751276,0.015194390030816693,0.011496972342587043,0.019502832198717256,0.00042952290301126765,0.013492226224105272,0.0286507894785199,0.0
creative,0.01571263907850154,0.006916506650375638,0.01139579252311252,0.022993944685174086,0.006500944066239084,0.003006660321078873,0.018551811058144747,0.015427348180741483,0.0
ethnicity,0.01571263907850154,0.013833013300751276,0.007597195015408347,0.0,0.016252360165597713,0.003436183224090141,0.01686528278013159,0.015427348180741483,0.00764940045345153
prioritize,0.01571263907850154,0.013833013300751276,0.020892286292372955,0.011496972342587043,0.009751416099358628,0.002577137418067606,0.02192486761417107,0.041874230776298316,0.0
posse,0.01571263907850154,0.04149903990225383,0.028489481307781304,0.011496972342587043,0.009751416099358628,0.0,0.018551811058144747,0.011019534414815346,0.01529880090690306
attention detail,0.01571263907850154,0.006916506650375638,0.02469088380007713,0.005748486171293522,0.019502832198717256,0.0,0.011805697946092113,0.011019534414815346,0.01529880090690306
generous,0.01571263907850154,0.013833013300751276,0.009496493769260435,0.005748486171293522,0.019502832198717256,0.001288568709033803,0.008432641390065795,0.015427348180741483,0.0
transformation,0.01571263907850154,0.006916506650375638,0.013295091276964606,0.022993944685174086,0.019502832198717256,0.0146037787023831,0.07083418767655268,0.019835161946667623,0.0
cloud environment,0.01571263907850154,0.013833013300751276,0.01899298753852087,0.02874243085646761,0.0,0.00042952290301126765,0.005059584834039477,0.011019534414815346,0.00764940045345153
play,0.01571263907850154,0.013833013300751276,0.015194390030816693,0.011496972342587043,0.003250472033119542,0.0021476145150563382,0.020238339336157908,0.019835161946667623,0.0
